Unnamed: 0,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year,Season,HomeAway_Position_Differntial,HomeAway_Form_Differntial,HomeAway_Average_Points_Differntial,HomeAway_Average_Points_Conceded_Differntial,HomeAway_Win_Precentage_Differntial,k_past_position_home,k_past_rest_time_home,k_past_position_away,k_past_rest_time_away,k_past_positions_differential,k_past_resttimes_differential,Home_St,Away_St,Home_StWeighted,Away_StWeighted,Streak,WeightedStreak
135,3,4,1,23.3893903688446,22.1152585095821,0.254008823567988,0.98126734057752,5,78.2608695652174,0.048225107220103,5,7,0,22.9575119438071,22.0053866283584,0.567316564022743,0.785963490014269,5,52.1739130434783,1,0,23,Sesi,Minas,3,2017,2016-2017,2,-0.41395077655477697,-0.4318784250375032,-0.10987188122370029,-26.086956521739104,6.25,5.0,3.0,5.0,3.25,0.0,0.75,0.75,0.6,0.9,0.0,-0.30000000000000004
136,1,1,1,24.2956431303848,19.338346735142,1.47453693481507,2.01761032710562,5,95.6521739130435,-2.329140736,8,9,0,21.3590382912397,23.0719016155592,-0.829700566724147,-0.764474206833277,5,34.7826086956522,1,0,23,Sada Cruzeiro,Canoas,3,2017,2016-2017,7,-2.847310893829767,-2.936604839145101,3.7335548804171985,-60.8695652173913,8.0,5.25,1.0,3.75,7.0,1.5,0.25,0.75,0.1,0.8,-0.5,-0.7000000000000001
137,6,12,0,21.9644990815739,23.1205977463815,-0.840320676019247,-0.678123593901987,5,54.5454545454545,1.260436992,3,2,1,24.1574638743542,21.6504112455345,1.79460033686412,2.35136007490306,5,78.2608695652174,1,1,24,JF Volei,Funvic,3,2017,2016-2017,-3,2.472723930766107,2.192964792780298,-1.4701865008469994,23.715415019762908,2.25,5.25,6.75,5.25,-4.5,0.0,0.75,0.5,0.7,0.4,0.25,0.29999999999999993
138,7,5,0,22.1296290795537,23.0752236014653,-1.16019446890689,-0.785376146573286,6,47.8260869565217,0.478129152,4,3,1,21.9471959635652,23.1215212104248,0.24252122003139,0.724891190922115,6,68.1818181818182,1,1,25,America Volei,Brasil Volei Clube,3,2017,2016-2017,-3,1.027897366604676,-0.18243311598849843,0.04629760895949886,20.355731225296502,4.0,5.25,6.0,4.0,-2.0,1.25,0.5,0.25,0.6,0.2,0.25,0.39999999999999997
139,8,9,0,20.6872306329918,23.3575212924473,-0.630497598689981,-1.06376045337932,3,33.3333333333333,2.2633125888,1,1,1,24.3365145043079,19.0706773881136,2.01408826168449,2.67268150423064,3,95.8333333333333,1,1,26,Canoas,Sada Cruzeiro,3,2017,2016-2017,-7,3.0778487150638103,3.6492838713161007,-4.286843904333697,62.5,1.0,4.5,8.0,4.75,-7.0,-0.25,0.75,0.0,0.9,0.0,0.75,0.9
140,5,7,0,22.9160095550457,22.5043093026867,-0.047657742328818,0.053853251218195,4,50.0,0.361419914223918,3,4,1,23.6115122950757,22.2422068076657,1.18501387246202,1.70283328759492,4,79.1666666666667,1,1,27,Minas,Sesi,3,2017,2016-2017,-2,1.131160621243825,0.6955027400299976,-0.2621024950210007,29.1666666666667,3.0,4.5,5.75,4.5,-2.75,0.0,1.0,0.5,1.0,0.3,0.5,0.7
141,6,12,0,21.6715992652591,22.9964781971052,-1.0722565408154,-0.94249887512159,4,52.1739130434783,1.4083495936,3,2,1,23.8259710994834,21.4203289964276,1.8356802694913,2.28108805992245,4,79.1666666666667,1,1,28,JF Volei,Funvic,3,2017,2016-2017,-3,2.77817914461289,2.1543718342242997,-1.5761492006776017,26.9927536231884,2.5,4.75,6.5,4.75,-4.0,0.0,0.75,0.25,0.8,0.2,0.5,0.6000000000000001
142,7,5,0,21.7037032636429,23.5268455478389,-1.52815557512551,-1.22830091725863,6,45.8333333333333,0.9825033216,4,3,1,22.6244234375188,22.4972169683398,0.794016976025112,1.17991295273769,6,69.5652173913043,1,1,31,America Volei,Brasil Volei Clube,3,2017,2016-2017,-3,2.0223178932837422,0.9207201738758997,-1.0296285794991,23.731884057971,4.0,5.0,6.5,5.0,-2.5,0.0,0.75,0.25,0.8,0.1,0.5,0.7000000000000001
143,3,4,1,23.8892098360605,22.0604321127992,0.603207058854391,1.54801109796961,7,80.0,0.05837420544,2,2,1,24.0607768795867,20.6695965304754,2.06854421559304,2.42487044793796,7,80.0,2,1,7,Sesi,Funvic,4,2017,2016-2017,-1,0.52053311762343,0.17156704352620267,-1.3908355823238026,0.0,2.75,4.75,3.0,4.25,-0.25,0.5,0.75,1.0,0.9,1.0,-0.25,-0.09999999999999998
144,4,3,1,23.2328720833484,22.5977735746719,0.364959995890523,1.23521358082009,7,70.8333333333333,2.068889088,1,1,1,24.2692116034463,19.1565419104909,2.01127060934759,2.53814520338451,7,96.0,2,1,9,Brasil Volei Clube,Sada Cruzeiro,4,2017,2016-2017,-3,0.7760570285274999,1.0363395200979006,-3.441231664181,25.1666666666667,1.0,4.25,4.0,5.5,-3.0,-1.25,1.0,0.75,1.0,0.9,0.25,0.09999999999999998
145,1,1,1,24.065369282757,19.7252335283927,1.57962954785206,2.00901648747808,5,96.1538461538462,-2.0551112704,4,3,0,22.9862976666787,22.7282188597375,0.588170864656072,1.54393036219015,5,68.0,2,0,14,Sada Cruzeiro,Brasil Volei Clube,4,2017,2016-2017,3,-1.420845622822008,-1.079071616078302,3.0029853313447994,-28.153846153846203,4.0,6.5,1.0,5.25,3.0,1.25,0.75,1.0,0.6,1.0,-0.25,-0.4
146,2,2,1,24.2486215036694,20.7356772243803,1.07050569809531,2.25483537247443,7,80.7692307692308,-0.646699364352,3,4,0,23.3113678688484,22.6483456902394,0.638408878375691,1.96226663007593,7,76.9230769230769,2,0,16,Funvic,Sesi,4,2017,2016-2017,1,-1.616426494098739,-0.9372536348210012,1.9126684658590989,-3.8461538461538964,3.0,5.5,2.75,5.75,0.25,-0.25,0.75,1.0,0.6,1.0,-0.25,-0.4
147,3,4,0,22.8490942950787,22.2786765521915,-0.117434352916488,0.310727102700552,6,74.0740740740741,0.7173594914816,2,2,1,23.5588972029355,20.7885417795043,2.00386829797954,2.53989635835037,6,81.4814814814815,2,0,22,Sesi,Funvic,4,2017,2016-2017,-1,1.6931411952789879,0.7098029078568011,-1.490134772687199,7.407407407407391,2.5,5.75,3.0,5.75,-0.5,0.0,1.0,0.5,1.0,0.3,0.5,0.7
148,4,3,0,22.739038133343,22.98257508779,-0.108032003287581,0.070536691724858,7,65.3846153846154,2.04408901632,1,1,1,24.0522954262056,20.1301868227142,2.00721318998246,2.43051616270761,7,96.2962962962963,2,1,23,Brasil Volei Clube,Sada Cruzeiro,4,2017,2016-2017,-3,1.9366764982576021,1.3132572928625983,-2.852388265075799,30.911680911680904,1.0,5.0,4.0,6.0,-3.0,-1.0,1.0,0.5,1.0,0.3,0.5,0.7
149,2,2,0,23.4871177623484,21.3108334236034,1.05640455847625,1.40309463838364,6,78.5714285714286,-0.37388759318528,3,4,1,22.959275436063,22.4629412417532,0.448581682160442,1.36981330406075,6,75.0,2,0,28,Funvic,Sesi,4,2017,2016-2017,1,-0.954512956223198,-0.527842326285402,1.1521078181498012,-3.571428571428598,3.0,6.0,2.25,6.0,0.75,0.0,0.5,0.75,0.5,0.6,-0.25,-0.09999999999999998
150,2,2,1,23.6396942098787,21.1986667388827,1.245123646781,1.52247571070691,-356,79.3103448275862,0.69272832,1,1,1,24.3085030076312,19.7041494581713,2.20577055198597,2.54441293016609,-351,96.4285714285714,0,1,7,Funvic,Sada Cruzeiro,5,2016,2016-2017,-1,0.68329484127906,0.6688087977524972,-1.494517280711399,17.118226600985196,1.0,5.5,2.0,6.5,-1.0,-1.0,1.0,0.75,1.0,0.7,0.25,0.30000000000000004
0,6,6,0,22.5994743107032,23.0034474421494,-0.638126193863054,-0.556917399025444,7,50.0,-0.3309616128,7,7,0,20.8706127455407,23.3971825576842,-1.35399910009727,-0.226631290238578,7,50.0,0,0,15,Minas,JF Volei,10,2017,2017-2018,1,-0.797081701071826,-1.7288615651625001,0.393735115534799,0.0,,,,,,,,,,,,
1,9,5,0,21.9629626109143,23.9548097716045,-1.82252446010041,-1.5826407338069,7,50.0,0.11912448,8,8,0,20.4497845063934,23.4860170339579,-1.25100836270345,-1.01157936546662,7,50.0,0,1,15,America Volei,Canoas,10,2017,2017-2018,-1,0.3316323711034499,-1.5131781045209003,-0.46879273764659857,0.0,,,,,,,,,,,,
2,5,3,0,22.5174203488504,22.8203529934026,0.10605251766681,-0.041134654271647,7,50.0,-1.95737841664,11,10,1,22.7540960315822,22.3970689338464,0.148977633516913,-0.030829520314593,7,50.0,0,0,15,Sesi,Maringa,10,2017,2017-2018,6,0.19011228778856,0.23667568273179995,-0.4232840595562024,0.0,,,,,,,,,,,,
3,8,7,0,20.0,20.0,0.0,0.0,7,50.0,0.0,10,12,0,20.8958261756652,24.7073497847532,-2.21460460739463,-2.26793549824,7,50.0,0,0,15,Volei Renata,Ponta Grossa,10,2017,2017-2018,2,-2.21460460739463,0.8958261756651993,4.707349784753202,0.0,,,,,,,,,,,,
4,5,1,1,24.0968024061049,20.1633195665371,1.66370363828164,2.16461644158877,7,50.0,0.0,8,6,0,20.0,20.0,0.0,0.0,7,50.0,0,0,15,Sada Cruzeiro,Corinthians/Guarulhos,10,2017,2017-2018,3,-2.16461644158877,-4.096802406104899,-0.16331956653710122,0.0,,,,,,,,,,,,
5,12,7,0,20.6964901964325,23.6677460461473,-1.45780523265232,-1.48319928007782,6,0.0,0.892186112,9,5,0,22.1703700887315,24.2305144839503,-1.86611258704552,0.396655065287349,6,0.0,0,1,21,JF Volei,America Volei,10,2017,2017-2018,-3,-0.3829133069677,1.4738798922989993,0.5627684378030011,0.0,,,,,,,,,,,,
6,2,3,1,23.0139362790803,22.0562823947221,0.684842014133448,0.567092276582683,7,100.0,-0.88,10,12,0,20.8499942738655,24.7658798278026,-2.3716836859157,-2.414348398592,7,0.0,0,0,22,Sesi,Ponta Grossa,10,2017,2017-2018,8,-2.938775962498383,-2.1639420052147997,2.7095974330805,-100.0,,,,,,,,,,,,
7,11,10,0,22.0032768252657,22.9176551470771,-1.17923552587542,-0.48081789318647,7,0.0,1.8125184,8,2,0,23.311755367903,21.6089333911062,0.817980568565527,1.83191708668029,7,50.0,0,1,22,Maringa,Funvic,10,2017,2017-2018,-3,1.298798461751997,1.3084785426372996,-1.3087217559709003,50.0,,,,,,,,,,,,
8,8,2,0,20.0,20.0,0.0,0.0,7,50.0,0.0,2,1,1,24.477441924884,20.4306556532297,2.13169315327102,2.43553034413287,7,100.0,0,1,22,SESC-RJ,Sada Cruzeiro,10,2017,2017-2018,-6,2.13169315327102,4.477441924884001,0.43065565322969945,50.0,,,,,,,,,,,,
9,6,8,1,21.4264942717814,23.3888136271663,-0.904398078951984,-0.400806690162763,7,100.0,0.0,5,7,1,21.0,20.1333333333333,0.6,0.0,7,100.0,0,0,22,Canoas,Volei Renata,10,2017,2017-2018,-1,1.000806690162763,-0.42649427178140087,-3.255480293832999,0.0,,,,,,,,,,,,
10,5,6,1,23.0295794485626,22.4027579537195,-0.110500955090444,-0.045533919220356,7,100.0,0.0,9,6,0,20.3,21.2,-0.4,-0.4,7,0.0,0,1,22,Minas,Corinthians/Guarulhos,10,2017,2017-2018,4,-0.35446608077964403,-2.7295794485625997,-1.2027579537195017,-100.0,,,,,,,,,,,,
11,2,3,1,23.2611490232643,21.9950259157776,0.947873611306758,0.853673821266146,5,100.0,1.31116495856333,1,1,1,24.6219535399072,20.5845245225837,1.90535452261682,2.1484242753063,5,100.0,0,1,27,Sesi,Sada Cruzeiro,10,2017,2017-2018,-1,1.0516807013506742,1.3608045166429008,-1.4105013931939006,0.0,,,,,,,,,,,,
12,7,7,0,20.8666666666667,21.1066666666667,0.6,-0.12,7,50.0,0.0,12,7,0,20.957192157146,23.8341968369179,-1.58655942406225,-0.581305032190862,7,0.0,0,0,29,Volei Renata,JF Volei,10,2017,2017-2018,5,-1.46655942406225,0.09052549047930114,2.7275301702511996,-50.0,,,,,,,,,,,,
13,2,3,0,23.2589192186114,22.4460207326221,0.358298889045407,0.282939057012917,2,66.6666666666667,-2.023918886912,4,8,1,22.1411954174251,22.7777175683997,0.27935464786979,-0.209263492373297,7,100.0,0,0,29,Sesi,Canoas,10,2017,2017-2018,2,-0.003584409143127021,-1.117723801186301,0.33169683577760267,33.3333333333333,,,,,,,,,,,,
14,1,1,1,24.5475628319257,21.117619618067,1.73096291062532,1.92428361809345,2,100.0,-2.5599126528,11,10,0,21.2692881268793,23.3341241176617,-0.984654314549176,-0.624663616251675,7,0.0,0,0,29,Sada Cruzeiro,Maringa,10,2017,2017-2018,10,-2.908937932642626,-3.2782747050463996,2.2165044995946985,-100.0,,,,,,,,,,,,
15,5,2,1,23.6494042943224,20.9538133795516,0.596098917424797,1.25438445485242,7,100.0,-1.08,10,12,0,21.0299954190924,24.6627038622421,-2.29734694873256,-2.3314787188736,7,0.0,0,0,29,Funvic,Ponta Grossa,10,2017,2017-2018,5,-3.55173140358498,-2.6194088752300004,3.7088904826904994,-100.0,,,,,,,,,,,,
16,8,5,1,22.6362960709852,23.7844115871602,-2.05801956808033,-1.09289006963642,7,50.0,0.3478704840704,6,6,0,22.6236635588501,22.0422063629756,-0.236427135376284,0.228770792011415,7,50.0,0,1,29,America Volei,Minas,10,2017,2017-2018,-2,0.8564629342601361,-0.01263251213509875,-1.7422052241845982,0.0,,,,,,,,,,,,
17,7,6,1,20.36,21.16,0.0,-0.12,7,50.0,0.0,9,2,0,20.24,21.04,-0.2,0.0,7,0.0,0,1,29,Corinthians/Guarulhos,SESC-RJ,10,2017,2017-2018,2,-0.08000000000000002,-0.120000000000001,-0.120000000000001,-50.0,,,,,,,,,,,,
18,1,1,1,24.1380502655406,20.7940956944536,1.78477032850025,1.93942689447476,4,100.0,-0.954182656,3,2,1,23.8195234354579,20.5130507036413,1.40350756388194,2.06553366934423,4,100.0,0,1,2,Sada Cruzeiro,Funvic,11,2017,2017-2018,2,-0.5359193305928198,-0.3185268300826998,-0.2810449908122976,0.0,,,2.25,5.25,,,,1.0,,1.0,,
19,11,10,0,20.9154305015034,23.1672992941294,-1.54338842070034,-1.18772345163934,5,0.0,0.0,7,2,1,20.992,21.082,0.24,0.4,5,50.0,0,1,3,Maringa,SESC-RJ,11,2017,2017-2018,-4,1.42772345163934,0.07656949849659966,-2.085299294129399,50.0,,,,,,,,,,,,
20,1,1,0,23.5904402124325,21.1952765555629,1.2278162628002,1.35154151557981,2,80.0,-1.08,10,12,0,20.5739963352739,24.6301630897937,-2.23787755898605,-2.26518297509888,6,0.0,0,0,4,Sada Cruzeiro,Ponta Grossa,11,2017,2017-2018,9,-3.58941907456586,-3.0164438771586006,3.4348865342308024,-80.0,,,1.25,4.5,,,,0.75,,0.6,,
21,9,5,0,22.9090368567881,23.9275292697282,-2.04641565446426,-1.27431205570913,6,33.3333333333333,0.0,8,6,0,20.538,21.728,-0.496,-0.12,6,33.3333333333333,0,1,4,America Volei,Corinthians/Guarulhos,11,2017,2017-2018,-1,0.7783120557091301,-2.3710368567880984,-2.199529269728199,0.0,,,,,,,,,,,,
22,5,6,1,22.9989308470801,22.4337650903805,-0.288400764072355,0.210858291698972,6,66.6666666666667,0.0,7,7,1,21.8266666666667,20.6186666666667,0.504,-0.6,6,66.6666666666667,0,0,4,Minas,Volei Renata,11,2017,2017-2018,2,0.29314170830102804,-1.1722641804134,-1.815098423713799,0.0,,,,,,,,,,,,
23,12,7,0,20.4990870590502,24.2006908028676,-1.56624418612185,-1.8692475392498,7,0.0,1.697780736,2,3,1,23.6071353748891,21.4234832527644,0.826351245610334,0.695850643248597,7,75.0,0,1,5,JF Volei,Sesi,11,2017,2017-2018,-10,2.695598784860134,3.1080483158389,-2.7772075501032027,75.0,2.75,5.25,,,,,0.75,,0.7,,,
24,8,8,0,21.1796230006068,23.2221740547198,-0.123518463161588,-0.376516281704168,7,66.6666666666667,1.299510898688,3,2,1,23.6156187483663,20.690440562913,1.32280605110555,1.85242693547539,3,100.0,0,1,5,Canoas,Funvic,11,2017,2017-2018,-5,1.699322332809718,2.435995747759499,-2.5317334918068006,33.3333333333333,,,,,,,,,,,,
25,1,1,1,24.022352169946,21.6562212444503,1.38225301024016,1.48123321246385,5,83.3333333333333,-2.21065007104,8,8,0,20.8770317338188,23.5777392437758,-0.901213025363335,-0.767410793898638,4,50.0,0,0,9,Sada Cruzeiro,Canoas,11,2017,2017-2018,7,-2.3824462378271853,-3.1453204361272,1.9215179993254985,-33.3333333333333,6.5,7.0,1.0,3.25,5.5,3.75,0.5,0.75,0.3,0.7,-0.25,-0.39999999999999997
26,6,6,1,20.5504,21.3424,-0.4,-0.1968,5,50.0,0.0,11,10,0,21.0656777345361,23.5338394353035,-1.55017876131147,-0.89973089300134,6,0.0,0,0,9,Corinthians/Guarulhos,Maringa,11,2017,2017-2018,5,-1.3533787613114698,0.5152777345360988,2.191439435303497,-50.0,11.0,6.5,8.0,6.75,3.0,-0.25,0.0,0.5,0.0,0.6,-0.5,-0.6
27,6,2,1,21.7936,21.1989333333333,-0.2,0.792,6,66.6666666666667,0.0,10,12,0,21.1591970682191,24.8541304718349,-2.19030204718884,-2.2121463800791,5,0.0,0,0,9,SESC-RJ,Ponta Grossa,11,2017,2017-2018,4,-2.98230204718884,-0.634402931780901,3.655197138501599,-66.6666666666667,10.0,6.75,,,,,0.0,,0.0,,,
28,2,3,1,23.8857082999113,20.4054532688782,0.886639111236326,1.26108099648827,4,80.0,-0.889135931379134,5,6,1,23.399144677664,21.7470120723044,0.768686633359178,0.583016633609132,5,75.0,0,1,9,Sesi,Minas,11,2017,2017-2018,3,-0.4923943631290921,-0.4865636222472993,1.3415588034261994,-5.0,5.5,6.75,2.0,5.25,3.5,1.5,0.75,0.75,0.8,0.8,0.0,0.0
29,12,7,0,19.6659363139068,24.3605526422941,-1.85299534889748,-2.09539803139984,4,0.0,1.72667967488,3,2,1,23.8924949986931,20.4856857836638,1.65824484088444,2.08194154838031,4,100.0,0,1,9,JF Volei,Funvic,11,2017,2017-2018,-9,3.7536428722842796,4.226558684786298,-3.8748668586302983,100.0,4.75,5.25,10.75,6.75,-6.0,-1.5,1.0,0.0,1.0,0.0,1.0,1.0
30,7,7,0,21.2613333333333,21.4949333333333,1.08,-0.1968,5,50.0,0.0,9,5,0,22.2872294854305,23.2620234157825,-1.21944964456731,0.717324052229879,5,25.0,0,0,9,Volei Renata,America Volei,11,2017,2017-2018,2,-1.02264964456731,1.0258961520972,1.7670900824492008,-25.0,8.75,6.5,6.75,6.75,2.0,-0.25,0.25,0.5,0.2,0.4,-0.25,-0.2
31,1,1,1,24.0678817359568,21.1749769955602,1.50580240819213,1.58498656997108,2,85.7142857142857,-1.7764784128,12,7,0,19.3327490511254,24.4884421138353,-2.27631842511987,-1.06504402575269,2,0.0,0,0,11,Sada Cruzeiro,JF Volei,11,2017,2017-2018,11,-3.8613049950909497,-4.735132684831399,3.3134651182751007,-85.7142857142857,12.0,6.0,1.0,3.25,11.0,2.75,0.0,0.75,0.0,0.8,-0.75,-0.8
32,10,12,0,20.194024321242,24.8833043774679,-1.86874753024,-2.35224163775107,3,0.0,0.88,11,10,0,21.0525421876288,23.8937382149095,-1.84014300904918,-1.31978471440107,3,0.0,0,0,12,Ponta Grossa,Maringa,11,2017,2017-2018,1,0.51209862870189,0.8585178663867978,-0.9895661625584005,0.0,11.0,6.25,10.0,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8,8,0,20.551625387055,23.7121913950207,-0.69881477052927,-1.12097042029067,3,40.0,0.0,5,2,1,22.43488,20.2258133333333,1.2336,0.92,3,75.0,0,1,12,Canoas,SESC-RJ,11,2017,2017-2018,-3,2.35457042029067,1.8832546129449987,-3.4863780616874003,35.0,7.5,6.25,6.5,6.25,1.0,0.0,0.75,0.25,0.9,0.1,0.5,0.8
34,5,6,1,23.4693157421312,21.9476096578435,0.369279388742116,1.01494930668734,3,80.0,1.07036841984,2,2,1,24.1139959989545,19.988548626931,1.92659587270755,2.26555323870425,3,100.0,0,1,12,Minas,Funvic,11,2017,2017-2018,-3,0.91164656602021,0.6446802568232997,-1.9590610309125012,20.0,3.5,4.5,5.25,6.25,-1.75,-1.75,1.0,0.75,1.0,0.9,0.25,0.09999999999999998
35,9,5,0,21.8297835883444,23.459618732626,-1.83713252357141,-1.37555971565385,3,20.0,1.81480526299136,4,3,0,23.658566639929,21.0743626151025,0.608864797190614,1.15668051459888,3,66.6666666666667,0,1,12,America Volei,Sesi,11,2017,2017-2018,-5,1.984424512844464,1.8287830515845975,-2.3852561175235003,46.6666666666667,2.0,4.5,8.75,6.0,-6.75,-1.5,0.5,0.25,0.5,0.1,0.25,0.4
36,7,7,1,21.8590666666667,21.1959466666667,1.264,0.24256,4,60.0,0.0,6,6,1,21.5069866666667,21.27392,0.44256,0.104,4,60.0,0,1,13,Volei Renata,Corinthians/Guarulhos,11,2017,2017-2018,-1,0.2,-0.35208000000000084,0.07797333333330059,0.0,7.5,6.25,6.5,6.25,1.0,0.0,0.75,0.5,0.8,0.6,0.25,0.20000000000000007
37,1,1,1,24.2543053887654,20.6066482631149,1.8046419265537,1.86798925597686,7,87.5,-2.16967155498431,5,6,0,22.975452593705,22.5580877262748,0.211959445349874,0.866413306887306,7,66.6666666666667,0,0,19,Sada Cruzeiro,Minas,11,2017,2017-2018,4,-1.6560298106269862,-1.2788527950603985,1.9514394631599004,-20.8333333333333,5.25,5.25,1.0,3.25,4.25,2.0,0.75,0.75,0.6,0.9,0.0,-0.30000000000000004
38,3,3,1,23.9268533119432,20.659490092082,0.309311288989061,1.08709183775249,7,71.4285714285714,0.0,7,7,0,21.2872533333333,21.9567573333333,-0.405952,-1.08,6,50.0,0,0,19,Sesi,Volei Renata,11,2017,2017-2018,4,-1.4930438377524902,-2.639599978609901,1.2972672412513013,-21.428571428571402,7.0,5.5,2.5,4.0,4.5,1.5,0.5,0.75,0.4,0.7,-0.25,-0.29999999999999993
39,4,2,1,22.947904,19.6473173333333,0.44,1.58688,7,80.0,0.0,12,7,0,19.132865907567,24.5907536910682,-2.4210547400959,-1.45203522060215,7,0.0,0,0,19,SESC-RJ,JF Volei,11,2017,2017-2018,8,-4.0079347400959,-3.815038092433003,4.9434363577349,-80.0,12.0,5.0,6.75,5.25,5.25,-0.25,0.0,1.0,0.0,1.0,-1.0,-1.0
40,3,2,1,24.2911967991636,20.1908389015448,0.876879133939838,2.14127669816604,7,100.0,-0.7449856,9,5,0,21.2638268706755,23.7676949861008,-1.70044777252308,0.173859241783904,7,16.6666666666667,0,0,19,Funvic,America Volei,11,2017,2017-2018,6,-3.84172447068912,-3.027369928488099,3.576856084555999,-83.3333333333333,8.75,5.25,2.75,3.5,6.0,1.75,0.0,1.0,0.0,1.0,-1.0,-1.0
41,11,10,0,20.8420337501031,24.1149905719276,-1.83471073656027,-2.07211440723934,7,0.0,0.8944256,8,8,0,19.9079669763107,23.9697531160165,-1.49677633623253,-1.01392863511891,7,33.3333333333333,0,1,21,Maringa,Canoas,11,2017,2017-2018,-3,0.5753380710068101,-0.9340667737923987,-0.1452374559111007,33.3333333333333,7.0,5.25,11.0,5.25,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,6,6,1,22.2055893333333,20.819136,0.28,0.954048,7,66.6666666666667,0.0,10,12,1,21.1552194569936,23.9066435019744,-1.28179331020086,-2.36971710406328,7,16.6666666666667,0,0,22,Corinthians/Guarulhos,Ponta Grossa,11,2017,2017-2018,4,-2.2358413102008603,-1.0503698763397011,3.0875075019744003,-50.0,10.0,5.25,6.75,5.5,3.25,-0.25,0.25,0.75,0.4,0.9,-0.5,-0.5
43,4,2,1,23.3583232,19.5178538666667,0.952,1.869504,5,83.3333333333333,0.0,6,6,0,23.1136954082973,23.1798035143532,-0.430432443720101,0.093130645509845,5,57.1428571428571,0,0,24,SESC-RJ,Minas,11,2017,2017-2018,2,-2.299936443720101,-0.2446277917027011,3.661949647686498,-26.190476190476197,5.0,5.25,5.5,5.25,-0.5,0.0,0.5,1.0,0.3,1.0,-0.5,-0.7
44,1,1,1,24.5367776443457,21.2186519438252,2.04371354124296,2.09439140478149,6,88.8888888888889,-1.209667063808,9,5,0,21.0110614965404,23.2141559888807,-1.56035821801846,-0.060912606572877,6,14.2857142857143,0,0,25,Sada Cruzeiro,America Volei,11,2017,2017-2018,8,-3.65474962279995,-3.5257161478053014,1.995504045055501,-74.6031746031746,9.0,5.25,1.0,4.0,8.0,1.25,0.0,1.0,0.0,1.0,-1.0,-1.0
45,7,7,0,20.9298026666667,22.7154058666667,0.4112,-0.7247616,7,42.8571428571429,0.0,2,2,1,23.6329574393308,20.1526711212359,1.91302135853283,2.4124425909634,7,100.0,0,0,26,Volei Renata,Funvic,11,2017,2017-2018,-5,2.63778295853283,2.7031547726640994,-2.5627347454307987,57.1428571428571,2.75,4.25,7.0,5.25,-4.25,-1.0,1.0,0.25,1.0,0.2,0.75,0.8
46,8,8,1,20.8763735810485,23.5758024928132,-1.15905181642342,-0.797421068986028,5,42.8571428571429,-0.92,10,12,0,21.3641755655949,23.4853148015795,-1.22543464816069,-2.09577368325063,4,14.2857142857143,0,0,26,Canoas,Ponta Grossa,11,2017,2017-2018,2,-0.4280135791746619,0.48780198454639745,-0.09048769123370093,-28.571428571428598,10.0,5.25,8.0,5.25,2.0,0.0,0.25,0.25,0.3,0.4,0.0,-0.10000000000000003
47,4,3,1,24.2914826495546,20.4275920736656,0.647449031191248,1.26967347020199,7,75.0,0.0,5,6,1,22.1244714666667,21.0953088,0.9632384,0.6832,4,71.4285714285714,0,0,26,Sesi,Corinthians/Guarulhos,11,2017,2017-2018,1,-0.30643507020199,-2.1670111828878973,0.667716726334401,-3.571428571428598,6.5,5.5,2.75,5.25,3.75,0.25,1.0,0.75,1.0,0.8,0.25,0.19999999999999996
48,12,7,0,19.1062927260536,24.6726029528546,-2.08239627911799,-2.53684379207672,7,0.0,-0.1259392,11,10,0,21.0736270000825,24.2419924575421,-2.05769152579147,-1.65582777152086,6,0.0,0,0,27,JF Volei,Maringa,11,2017,2017-2018,-1,0.4791522662852499,1.9673342740289002,-0.43061049531250006,0.0,11.0,5.25,12.0,5.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
49,4,2,1,23.33665856,19.6642830933333,1.1616,1.8956032,6,85.7142857142857,0.0,9,5,0,21.0588491972323,23.8213247911045,-1.64828657441477,-0.448730085258302,5,12.5,0,0,30,SESC-RJ,America Volei,11,2017,2017-2018,5,-3.5438897744147697,-2.2778093627677016,4.157041697771202,-73.2142857142857,9.0,5.25,4.75,5.25,4.25,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0
50,12,10,0,21.658901600066,24.3935939660336,-1.86776858924822,-1.84615322063318,5,0.0,0.5272832,6,6,0,22.5409563266379,23.1938428114825,-0.744345954976081,-0.325495483592124,7,50.0,0,1,2,Maringa,Minas,12,2017,2017-2018,-6,1.101807265657099,0.8820547265719014,-1.1997511545510982,50.0,5.25,5.0,11.0,5.5,-5.75,-0.5,0.25,0.0,0.1,0.0,0.25,0.1
